1 ,2.289038E+05 ,4.688731E+01 ,-4.066970E+01 ,2.475840E+02 ,-5.893803E+01 ,3.417139E+01 ,2.241271E+02 ,6.830914E+01 ,1.983811E+02 ,2.395627390850E+08 ,7521432 ,239559565 ,0 ,0 ,0 ,0 ,65311 ,0 ,6.479749315977E+01 ,1.244343E-12 ,2.376595E+03 ,1.136045E-12 ,2.219559E+03 ,0.000000E+00
2 ,1.223182E+05 ,3.188449E+02 ,1.213189E+01 ,6.250951E+01 ,-2.454653E+01 ,2.672200E+01 ,2.136423E+02 ,1.757393E+01 ,2.427463E+01 ,2.395723480603E+08 ,1725276 ,239571670 ,0 ,0 ,0 ,0 ,65311 ,0 ,1.853464272916E+02 ,2.455804E-11 ,3.226923E+03 ,2.251207E-11 ,2.955468E+03 ,0.000000E+00
3 ,1.398111E+05 ,2.556179E+00 ,4.539649E+00 ,1.039277E+02 ,-5.680367E+01 ,2.265497E+01 ,1.210794E+02 ,1.912568E+01 ,2.042974E+02 ,2.396708579778E+08 ,2389444 ,239669643 ,0 ,0 ,0 ,0 ,65311 ,0 ,6.766423070431E+01 ,9.468717E-12 ,3.506626E+03 ,8.654276E-12 ,3.203815E+03 ,0.000000E+00
4 ,2.200071E+05 ,3.491630E+01 ,6.023649E+00 ,1.589507E+02 ,-5.057394E+01 ,5.400882E+01 ,1.265925E+02 ,6.101404E+01 ,2.694833E+02 ,2.397409812406E+08 ,6660094 ,239737672 ,0 ,0 ,0 ,0 ,32543 ,0 ,1.071035355926E+02 ,1.209172E-12 ,1.116879E+03 ,1.104595E-12 ,1.014140E+03 ,0.000000E+00
5 ,1.832444E+05 ,2.294860E+02 ,2.136698E+01 ,3.122767E+01 ,5.623142E+01 ,3.430683E+01 ,2.156442E+02 ,5.887324E+01 ,4.182726E+01 ,2.398515536917E+08 ,7448649 ,239847613 ,0 ,0 ,0 ,0 ,32543 ,1 ,1.814917373657E+01 ,6.606330E-12 ,2.428347E+03 ,5.958541E-12 ,2.190427E+03 ,0.000000E+00
6 ,1.011830E+05 ,5.999843E+01 ,-6.812568E+01 ,2.819027E+02 ,-4.044405E+01 ,4.075883E+01 ,1.387950E+02 ,7.543602E+01 ,2.022146E+02 ,2.399371297235E+08 ,6580174 ,239933598 ,0 ,0 ,0 ,0 ,65311 ,0 ,2.208698773682E+02 ,3.365440E-11 ,2.739737E+03 ,3.060313E-11 ,2.486453E+03 ,0.000000E+00
7 ,1.131470E+05 ,2.332811E+02 ,-4.298246E+01 ,3.317918E+02 ,1.064852E+01 ,5.278188E+01 ,3.479799E+02 ,6.059958E+01 ,2.207234E+02 ,2.399562549300E+08 ,13429831 ,239950625 ,0 ,0 ,0 ,0 ,65311 ,1 ,1.994989489317E+02 ,6.685091E-11 ,1.826062E+03 ,6.009557E-11 ,1.643337E+03 ,0.000000E+00
8 ,1.510854E+05 ,2.884594E+02 ,-3.599060E+01 ,1.767547E+00 ,-1.976923E+01 ,1.052354E+01 ,3.382767E+02 ,3.426641E+01 ,1.731483E+02 ,2.399791936778E+08 ,5534067 ,239977434 ,0 ,0 ,0 ,0 ,65311 ,0 ,1.320820610821E+02 ,1.592241E-10 ,3.972419E+03 ,1.446038E-10 ,3.607646E+03 ,0.000000E+00
9 ,1.097312E+05 ,1.086194E+01 ,3.438791E+01 ,1.210576E+02 ,-2.845472E+01 ,4.967801E+01 ,5.999997E+01 ,2.589715E+01 ,5.583666E+01 ,2.399916915269E+08 ,4288062 ,239989668 ,0 ,0 ,0 ,0 ,65311 ,0 ,3.281412913203E+02 ,1.641296E-11 ,1.818679E+03 ,1.492096E-11 ,1.650180E+03 ,0.000000E+00
10 ,1.406172E+05 ,8.496356E+01 ,-2.326792E+01 ,2.272332E+02 ,-2.555419E+01 ,4.748571E+01 ,3.255318E+02 ,6.163275E+01 ,1.358253E+02 ,2.400040126235E+08 ,4365480 ,240001674 ,0 ,0 ,0 ,0 ,65309 ,1 ,9.232665652037E+01 ,5.081524E-12 ,2.081014E+03 ,4.352958E-12 ,1.788888E+03 ,0.000000E+00
11 ,2.469188E+05 ,2.512744E+02 ,6.822855E+00 ,2.410162E+01 ,3.113192E+01 ,6.436755E+01 ,9.939084E+01 ,7.321729E+01 ,2.720322E+02 ,2.400200741949E+08 ,990557 ,240019584 ,0 ,0 ,0 ,0 ,65311 ,1 ,1.755522620976E+02 ,1.453652E-12 ,6.816008E+02 ,1.214190E-12 ,5.695902E+02 ,0.000000E+00
12 ,1.255859E+05 ,6.695545E+01 ,7.021493E+01 ,1.393928E+02 ,1.461982E+01 ,3.645613E+01 ,1.365557E+02 ,6.330132E+01 ,3.528019E+02 ,2.400333894037E+08 ,5195679 ,240030834 ,0 ,0 ,0 ,0 ,65309 ,1 ,1.545338984728E+02 ,3.574779E-11 ,2.532422E+03 ,3.127910E-11 ,2.292308E+03 ,0.000000E+00
13 ,1.339306E+05 ,3.565648E+02 ,6.925976E+00 ,9.572547E+01 ,-5.246862E+01 ,7.251278E+01 ,2.239383E+02 ,5.428485E+01 ,8.909905E+01 ,2.400999878662E+08 ,815423 ,240099628 ,0 ,0 ,0 ,0 ,65311 ,0 ,4.605076968670E+01 ,1.233739E-13 ,1.729672E+01 ,1.104291E-13 ,1.604349E+01 ,0.000000E+00
14 ,1.354277E+05 ,2.520381E+02 ,5.380775E+01 ,8.178327E+01 ,3.958781E+01 ,5.955417E+01 ,8.929388E+01 ,8.826266E+01 ,3.314178E+02 ,2.401011538315E+08 ,3015760 ,240099628 ,0 ,0 ,0 ,0 ,32543 ,1 ,1.714792016149E+01 ,4.451150E-12 ,1.274249E+03 ,4.026828E-12 ,1.152207E+03 ,0.000000E+00
15 ,1.202250E+05 ,2.538315E+02 ,2.958006E-01 ,1.901525E+01 ,2.573434E+01 ,4.495878E+01 ,9.990952E+01 ,4.116409E+01 ,2.600374E+02 ,2.401457551522E+08 ,7785205 ,240143100 ,0 ,0 ,0 ,0 ,65311 ,1 ,5.717507797480E+01 ,6.107714E-11 ,2.369314E+03 ,5.517344E-11 ,2.140947E+03 ,0.000000E+00
16 ,1.691969E+05 ,2.995936E+02 ,9.306250E+00 ,4.907220E+01 ,-1.032017E+01 ,4.257843E+01 ,1.301410E+02 ,3.737434E+01 ,2.541769E+02 ,2.401865794706E+08 ,1862271 ,240185624 ,0 ,0 ,0 ,0 ,65311 ,0 ,6.555217891932E+01 ,2.344313E-11 ,2.160218E+03 ,2.117449E-11 ,1.953890E+03 ,0.000000E+00
17 ,1.498804E+05 ,1.224186E+02 ,-1.570146E+01 ,2.360797E+02 ,9.406311E+00 ,4.771371E+01 ,4.656546E+01 ,4.043018E+01 ,2.753849E+02 ,2.403100214422E+08 ,11782012 ,240305837 ,0 ,0 ,0 ,0 ,65311 ,0 ,2.779713347554E+01 ,9.417593E-12 ,1.895752E+03 ,8.502859E-12 ,1.711486E+03 ,0.000000E+00
18 ,3.661870E+05 ,2.827523E+02 ,-2.305546E+01 ,1.214317E+01 ,-1.019771E+01 ,5.062254E+01 ,1.384978E+02 ,6.296703E+01 ,2.256448E+02 ,2.403126305631E+08 ,2084395 ,240311566 ,0 ,0 ,0 ,0 ,65311 ,1 ,1.599560719728E+02 ,3.670772E-12 ,1.636210E+03 ,2.846884E-12 ,1.269380E+03 ,0.000000E+00
19 ,1.008881E+05 ,2.785994E+02 ,-3.036417E+01 ,3.822613E+00 ,-9.988952E+00 ,3.462510E+01 ,5.979326E+01 ,5.540706E+01 ,2.045074E+02 ,2.404499205585E+08 ,1844701 ,240449049 ,0 ,0 ,0 ,0 ,65311 ,0 ,1.216287848353E+01 ,2.752039E-10 ,3.147366E+03 ,2.513727E-10 ,2.876249E+03 ,0.000000E+00
20 ,2.732619E+05 ,3.093254E+02 ,-5.758565E+01 ,3.396917E+02 ,-3.669493E+01 ,5.304765E+01 ,1.299037E+02 ,7.601465E+01 ,1.496871E+02 ,2.405062976067E+08 ,1392600 ,240505699 ,0 ,0 ,0 ,0 ,32543 ,0 ,4.840987509489E+01 ,3.832101E-12 ,1.157380E+03 ,3.463084E-12 ,1.044999E+03 ,0.000000E+00
21 ,1.550318E+05 ,2.457408E+02 ,-3.585736E+01 ,3.438979E+02 ,9.682369E+00 ,3.801669E+00 ,2.441759E+02 ,3.339481E+01 ,1.494672E+02 ,2.405576202133E+08 ,15112090 ,240552195 ,0 ,0 ,0 ,0 ,65311 ,0 ,1.017196896970E+02 ,9.935665E-11 ,3.988685E+03 ,9.016173E-11 ,3.622520E+03 ,0.000000E+00
22 ,2.353529E+05 ,3.362971E+02 ,-3.109690E+01 ,1.695494E+01 ,-5.795501E+01 ,4.846848E+01 ,1.534571E+02 ,7.692975E+01 ,1.265579E+02 ,2.405641376130E+08 ,987059 ,240563653 ,0 ,0 ,0 ,0 ,32543 ,0 ,1.373759027123E+02 ,7.577026E-13 ,1.673902E+03 ,6.817735E-13 ,1.515694E+03 ,0.000000E+00
23 ,3.528730E+05 ,4.263451E+01 ,1.738630E+01 ,1.592963E+02 ,-3.693750E+01 ,4.901058E+01 ,3.911403E+01 ,2.433883E+01 ,8.641930E+01 ,2.406116468002E+08 ,3930486 ,240609628 ,0 ,0 ,0 ,0 ,65311 ,1 ,1.818192062378E+02 ,1.326081E-12 ,1.765552E+03 ,1.032389E-12 ,1.377983E+03 ,0.000000E+00
24 ,1.099476E+05 ,4.931472E+01 ,4.559754E+01 ,1.479109E+02 ,-1.008387E+01 ,2.157241E+00 ,4.820187E+01 ,3.714283E+01 ,2.237631E+01 ,2.406290713352E+08 ,5367163 ,240626675 ,0 ,0 ,0 ,0 ,32543 ,0 ,7.317711621523E+00 ,9.547858E-11 ,4.091216E+03 ,8.716965E-11 ,3.724243E+03 ,0.000000E+00
25 ,1.425658E+05 ,2.279723E+02 ,-3.934241E+01 ,3.304829E+02 ,1.590013E+01 ,1.090873E+01 ,2.347647E+02 ,3.654685E+01 ,1.397697E+02 ,2.407292607206E+08 ,15096555 ,240724072 ,0 ,0 ,0 ,0 ,65311 ,0 ,1.947343542576E+02 ,4.222461E-11 ,3.968228E+03 ,3.842861E-11 ,3.614246E+03 ,0.000000E+00
26 ,1.667467E+05 ,3.506787E+02 ,3.459042E+01 ,1.029099E+02 ,-2.480824E+01 ,6.245505E+01 ,1.171323E+02 ,4.429829E+01 ,3.120962E+02 ,2.407495386827E+08 ,9016175 ,240745642 ,0 ,0 ,0 ,0 ,65311 ,1 ,1.352664910853E+02 ,3.123922E-12 ,8.752878E+02 ,2.731813E-12 ,7.207819E+02 ,0.000000E+00
27 ,3.452243E+05 ,3.019653E+02 ,-1.602518E+01 ,2.650936E+01 ,-2.394553E+01 ,4.764745E+01 ,1.821866E+02 ,6.562356E+01 ,1.120263E+02 ,2.408217894818E+08 ,8211249 ,240818935 ,0 ,0 ,0 ,0 ,65311 ,0 ,6.361022114754E+01 ,1.427806E-12 ,1.824821E+03 ,1.261603E-12 ,1.621951E+03 ,0.000000E+00
28 ,1.232598E+05 ,3.278305E+02 ,1.867154E+01 ,7.430074E+01 ,-2.673831E+01 ,5.588828E+01 ,1.561193E+02 ,4.079235E+01 ,2.827257E+02 ,2.408352584410E+08 ,8037390 ,240831665 ,0 ,0 ,0 ,0 ,65311 ,1 ,1.374839138985E+01 ,1.233756E-11 ,1.500799E+03 ,1.067251E-11 ,1.301577E+03 ,0.000000E+00
29 ,1.432127E+05 ,2.789298E+02 ,-4.392570E+01 ,3.512451E+02 ,-1.580721E+01 ,3.384726E+01 ,1.006240E+02 ,6.876365E+01 ,1.743954E+02 ,2.411148383577E+08 ,2317799 ,241113668 ,0 ,0 ,0 ,0 ,65311 ,1 ,4.809672057629E+01 ,5.525465E-11 ,2.749404E+03 ,4.975709E-11 ,2.476548E+03 ,0.000000E+00
30 ,1.154934E+05 ,9.212155E+01 ,6.441592E-01 ,2.074115E+02 ,-9.246292E+00 ,1.027446E+01 ,2.395208E+02 ,2.528146E+01 ,1.518698E-01 ,2.411234517880E+08 ,7435278 ,241119610 ,0 ,0 ,0 ,0 ,65311 ,0 ,2.925062608719E+01 ,1.027128E-10 ,4.057473E+03 ,9.362074E-11 ,3.688393E+03 ,0.000000E+00
31 ,1.638062E+05 ,4.830466E+01 ,3.075931E+01 ,1.556950E+02 ,-2.294468E+01 ,1.175634E+01 ,3.085177E+01 ,4.647942E+01 ,2.757947E+01 ,2.413174336679E+08 ,8506517 ,241314188 ,0 ,0 ,0 ,0 ,65311 ,0 ,9.326013511419E+01 ,3.062429E-11 ,3.914435E+03 ,2.870265E-11 ,3.562742E+03 ,0.000000E+00
32 ,1.729842E+05 ,3.312715E+02 ,1.359726E+01 ,7.289922E+01 ,-3.267006E+01 ,3.866495E+01 ,2.090615E+02 ,7.009342E+00 ,2.975408E+02 ,2.413567585831E+08 ,5680873 ,241353729 ,0 ,0 ,0 ,0 ,65311 ,0 ,2.368318666518E+02 ,6.203013E-12 ,2.386161E+03 ,5.556071E-12 ,2.137414E+03 ,0.000000E+00
33 ,1.019764E+05 ,1.558961E+02 ,3.001204E+01 ,1.989483E+02 ,5.754881E+01 ,4.393658E+01 ,3.447737E+02 ,6.204919E+01 ,2.944323E+02 ,2.414009219139E+08 ,1737970 ,241400127 ,0 ,0 ,0 ,0 ,65311 ,0 ,3.311848282814E+00 ,1.392848E-11 ,2.796541E+03 ,1.272254E-11 ,2.553421E+03 ,0.000000E+00
34 ,1.108081E+05 ,1.273526E+02 ,2.615922E+01 ,1.976823E+02 ,3.215510E+01 ,4.534513E+01 ,3.140668E+02 ,6.781675E+01 ,2.941578E+02 ,2.414234341602E+08 ,4471733 ,241421660 ,0 ,0 ,0 ,0 ,65311 ,1 ,3.600275045931E+02 ,1.415185E-11 ,2.188727E+03 ,1.249171E-11 ,1.934954E+03 ,0.000000E+00
35 ,1.202091E+05 ,2.295385E+02 ,5.609914E+01 ,9.100659E+01 ,5.094808E+01 ,1.881464E+01 ,1.755053E+02 ,3.933696E+01 ,1.216296E+01 ,2.414581519331E+08 ,1121555 ,241457633 ,0 ,0 ,0 ,0 ,32543 ,0 ,2.017255294323E+02 ,9.897660E-12 ,3.735310E+03 ,8.971881E-12 ,3.384013E+03 ,0.000000E+00
36 ,1.258460E+05 ,5.545530E+01 ,3.193182E+01 ,1.601744E+02 ,-1.835139E+01 ,3.793563E+01 ,1.326373E+02 ,6.678136E+01 ,3.266189E+02 ,2.415020097238E+08 ,1885659 ,241501554 ,0 ,0 ,0 ,0 ,65311 ,1 ,1.125802331865E+02 ,1.782537E-10 ,2.513734E+03 ,1.588189E-10 ,2.243783E+03 ,0.000000E+00
37 ,2.192986E+05 ,9.440954E+01 ,-2.651946E+01 ,2.338013E+02 ,-1.870002E+01 ,3.737162E+01 ,2.753197E+02 ,4.312352E+00 ,1.150493E+02 ,2.415593384797E+08 ,10392911 ,241554818 ,0 ,0 ,0 ,0 ,32543 ,0 ,1.158593324125E+02 ,3.502803E-12 ,2.653359E+03 ,3.179291E-12 ,2.406203E+03 ,0.000000E+00
38 ,1.207950E+05 ,4.880505E+01 ,-6.485526E+01 ,2.819030E+02 ,-4.596566E+01 ,5.646781E+01 ,1.554679E+02 ,7.717818E+01 ,2.057711E+02 ,2.415887196799E+08 ,3794537 ,241587600 ,0 ,0 ,0 ,0 ,65311 ,1 ,1.038987652659E+02 ,5.900479E-12 ,1.462377E+03 ,5.124433E-12 ,1.272474E+03 ,0.000000E+00
39 ,1.819015E+05 ,1.523401E+01 ,-4.135368E+01 ,2.957269E+02 ,-7.564145E+01 ,1.448107E+01 ,7.859680E+01 ,2.584216E+01 ,1.782480E+02 ,2.416327688114E+08 ,6062802 ,241629515 ,0 ,0 ,0 ,0 ,32543 ,0 ,9.798198074102E+00 ,3.174608E-12 ,3.812510E+03 ,2.882089E-12 ,3.461873E+03 ,0.000000E+00
40 ,1.223228E+05 ,2.893647E+02 ,-1.944082E+01 ,1.813471E+01 ,-1.429134E+01 ,6.016782E+00 ,3.457744E+02 ,3.726543E+01 ,2.122822E+02 ,2.416660676343E+08 ,6830215 ,241663676 ,0 ,0 ,0 ,0 ,65311 ,1 ,1.047073711753E+02 ,5.518566E-11 ,3.421218E+03 ,4.975885E-11 ,3.086336E+03 ,0.000000E+00
